efta,file_size_bytes,pages,words
EFTA00034805,111287,1,298
EFTA00034806,368270,5,938
EFTA00034811,751006,5,1113
EFTA00034816,13960,1,28
EFTA00034817,41711,1,61
EFTA00034818,91814,1,267
EFTA00034819,83297,1,251
EFTA00034820,33098,1,75
EFTA00034821,34561,1,64
EFTA00034822,158205,1,566
EFTA00034823,116398,1,52
EFTA00034824,23295,1,50
EFTA00034825,222959,2,507
EFTA00034827,16147,1,29
EFTA00034828,37130,1,92
EFTA00034829,71094,1,219
EFTA00034830,63935,1,207
EFTA00034831,75317,1,242
EFTA00034832,82704,2,192
EFTA00034834,81785,2,188
EFTA00034836,133782,2,368
EFTA00034838,135003,2,373
EFTA00034840,141312,2,409
EFTA00034842,131892,2,390
EFTA00034844,21287,1,40
EFTA00034845,28669,1,74
EFTA00034846,24866,1,66
EFTA00034847,29440,1,69
EFTA00034848,20306,1,28
EFTA00034849,79733,1,187
EFTA00034850,75570,1,168
EFTA00034851,18796,1,26
EFTA00034852,322609,3,818
EFTA00034855,84821,1,246
EFTA00034856,186893,4,382
EFTA00034860,220130,4,435
EFTA00034864,338859,3,864
EFTA00034867,22559,1,30
EFTA00034868,24143,1,37
EFTA00034869,21390,1,30
EFTA00034870,12728,1,16
EFTA00034871,368638,4,928
EFTA00034875,57326,2,111
EFTA00034877,18235,1,22
EFTA00034878,184498,4,372
EFTA00034882,18162,1,22
EFTA00034883,25947,1,52
EFTA00034884,18296,1,23
EFTA00034885,171062,3,364
EFTA00034888,355429,4,909
EFTA00034892,18333,1,29
EFTA00034893,170287,3,361
EFTA00034896,397965,5,1012
EFTA00034901,18241,1,23
EFTA00034902,398523,5,989
EFTA00034907,32472,1,56
EFTA00034908,317989,3,813
EFTA00034911,177975,4,375
EFTA00034915,195750,4,403
EFTA00034919,32014,1,53
EFTA00034920,18313,1,22
EFTA00034921,20446,1,26
EFTA00034922,11912,1,14
EFTA00034923,20402,1,25
EFTA00034924,25212,1,47
EFTA00034925,16517,1,33
EFTA00034926,52305,2,95
EFTA00034928,55424,1,44
EFTA00034929,51433,2,90
EFTA00034931,20369,1,26
EFTA00034932,11907,1,14
EFTA00034933,11875,1,13
EFTA00034934,396792,5,1004
EFTA00034939,26742,1,60
EFTA00034940,11949,1,15
EFTA00034941,20639,1,26
EFTA00034942,20505,1,26
EFTA00034943,18443,1,22
EFTA00034944,206989,4,426
EFTA00034948,376375,4,960
EFTA00034952,31761,1,57
EFTA00034953,52843,2,98
EFTA00034955,16546,1,28
EFTA00034956,42888,1,116
EFTA00034957,16181,1,34
EFTA00034958,17435,1,25
EFTA00034959,193253,4,400
EFTA00034963,18366,1,21
EFTA00034964,20428,1,26
EFTA00034965,11858,1,13
EFTA00034966,77325,2,203
EFTA00034968,19663,1,31
EFTA00034969,41792,1,62
EFTA00034970,352959,4,915
EFTA00034974,18193,1,23
EFTA00034975,239713,4,489
EFTA00034979,374401,4,944
EFTA00034983,236002,4,504
EFTA00034987,249930,4,487
EFTA00034991,369223,5,942
EFTA00034996,18039,1,26
EFTA00034997,325478,3,832
EFTA00035000,18356,1,27
EFTA00035001,310614,3,787
EFTA00035004,18388,1,23
EFTA00035005,10743,1,12
EFTA00035006,23416,1,39
EFTA00035007,163379,2,426
EFTA00035009,18418,1,21
EFTA00035010,20625,1,37
EFTA00035011,86826,1,179
EFTA00035012,124478,1,268
EFTA00035013,24086,1,37
EFTA00035014,52813,1,93
EFTA00035015,56952,1,110
EFTA00035016,52915,1,100
EFTA00035017,18750,1,25
EFTA00035018,62660,1,137
EFTA00035019,14106,1,5
EFTA00035020,18822,1,23
EFTA00035021,18350,1,19
EFTA00035022,35685,2,35
EFTA00035024,34278,1,78
EFTA00035025,26858,1,64
EFTA00035026,73480,1,160
EFTA00035027,79921,1,180
EFTA00035028,37287,1,72
EFTA00035029,15328,1,25
EFTA00035030,6077,1,5
EFTA00035031,127996,2,546
EFTA00035033,12189,1,20
EFTA00035034,62495,1,271
EFTA00035035,134828,3,576
EFTA00035038,27677,1,82
EFTA00035039,23909,1,67
EFTA00035040,25239,1,78
EFTA00035041,26332,1,129
EFTA00035042,22663,1,70
EFTA00035043,15071,1,48
EFTA00035044,46287,2,184
EFTA00035046,21699,1,40
EFTA00035047,36535,1,164
EFTA00035048,219406,4,938
EFTA00035052,41000,1,202
EFTA00035053,132061,3,822
EFTA00035056,173015,4,539
EFTA00035060,18062,1,18
EFTA00035061,31649,1,110
EFTA00035062,21538,1,75
EFTA00035063,10818,1,27
EFTA00035064,18887,1,41
EFTA00035065,13617,1,22
EFTA00035066,10313,1,18
EFTA00035067,16885,1,41
EFTA00035068,29691,1,95
EFTA00035069,20892,1,68
EFTA00035070,21039,1,39
EFTA00035071,39610,1,153
EFTA00035072,28368,1,117
EFTA00035073,24508,1,46
EFTA00035074,5029971,13,1109
EFTA00035087,10813259,28,2557
EFTA00035115,13153,1,26
EFTA00035116,45251,2,134
EFTA00035118,23515,1,46
EFTA00035119,5472469,15,3436
EFTA00035134,4353893,13,3186
EFTA00035147,6046600,16,2283
EFTA00035163,3265520,9,1335
EFTA00035172,8428,1,15
EFTA00035173,15316,1,37
EFTA00035174,107816,1,204
EFTA00035175,153162,4,605
EFTA00035179,23170,1,47
EFTA00035180,2645309,24,4458
EFTA00035204,18115,1,40
EFTA00035205,76312,1,81
EFTA00035206,467055,1,14
EFTA00035207,26899,1,53
EFTA00035208,27027,1,73
EFTA00035209,29265,1,175
EFTA00035210,15336,1,37
EFTA00035211,307688,3,625
EFTA00035214,7303,1,10
EFTA00035215,26976,1,53
EFTA00035216,103774,1,337
EFTA00035217,21836,1,48
EFTA00035218,26716,1,64
EFTA00035219,16273,1,39
EFTA00035220,101197,2,506
EFTA00035222,25726,1,91
EFTA00035223,20432,1,56
EFTA00035224,19713,1,42
EFTA00035225,10813804,28,2605
EFTA00035253,20199,1,42
EFTA00035254,17005,1,62
EFTA00035255,25851,1,105
EFTA00035256,26077,1,77
EFTA00035257,834975,6,615
EFTA00035263,14651,1,51
EFTA00035264,12139,1,38
EFTA00035265,8967,1,24
EFTA00035266,17967,1,49
EFTA00035267,23084,1,118
EFTA00035268,16424,1,100
EFTA00035269,22871,1,70
EFTA00035270,13855,1,40
EFTA00035271,16024,1,52
EFTA00035272,23690,1,80
EFTA00035273,30323,1,130
EFTA00035274,18969,1,48
EFTA00035275,18003,1,24
EFTA00035276,25590,1,76
EFTA00035277,17565,1,73
EFTA00035278,26660,1,114
EFTA00035279,29646,2,69
EFTA00035281,74097,2,390
EFTA00035283,17728,1,23
EFTA00035284,26634,1,103
EFTA00035285,19753,1,65
EFTA00035286,130207,3,567
EFTA00035289,20629,2,32
EFTA00035291,20905,2,40
EFTA00035293,12320,1,23
EFTA00035294,13789,1,39
EFTA00035295,7658,1,22
EFTA00035296,15533,1,37
EFTA00035297,20571,1,80
EFTA00035298,21695,2,30
EFTA00035300,8078,1,14
EFTA00035301,20609,1,68
EFTA00035302,13376,1,42
EFTA00035303,20158,2,30
EFTA00035305,19977,2,32
EFTA00035307,10249,1,40
EFTA00035308,19817,1,86
EFTA00035309,24830,2,45
EFTA00035311,11756,1,28
EFTA00035312,17928,1,48
EFTA00035313,46173,2,178
EFTA00035315,8072,1,8
EFTA00035316,14718,1,39
EFTA00035317,823790,6,1847
EFTA00035323,1158293,7,2562
EFTA00035330,262703,2,618
EFTA00035332,51816,1,407
EFTA00035333,23288,1,151
EFTA00035334,17764,1,62
EFTA00035335,11506,1,45
EFTA00035336,26992,1,112
EFTA00035337,20731,1,91
EFTA00035338,42530,2,160
EFTA00035340,65888,2,263
EFTA00035342,84640,3,360
EFTA00035345,19429,1,76
EFTA00035346,12121,1,53
EFTA00035347,14607,1,26
EFTA00035348,23010,1,71
EFTA00035349,15078,1,44
EFTA00035350,9051,1,29
EFTA00035351,13471,1,21
EFTA00035352,48212,2,190
EFTA00035354,20154,1,46
EFTA00035355,17667,1,40
EFTA00035356,53057,1,182
EFTA00035357,14200,1,28
EFTA00035358,187540,1,368
EFTA00035359,21047,1,63
EFTA00035360,17621,1,42
EFTA00035361,21465,1,92
EFTA00035362,8996,1,21
EFTA00035363,16750,1,58
EFTA00035364,17305,1,36
EFTA00035365,27601,1,83
EFTA00035366,98000,1,195
EFTA00035367,20148,1,62
EFTA00035368,17578,1,23
EFTA00035369,34272,1,184
EFTA00035370,27460,1,164
EFTA00035371,35201,1,157
EFTA00035372,24299,1,73
EFTA00035373,33165,1,106
EFTA00035374,26859,1,91
EFTA00035375,57671,2,199
EFTA00035377,119939,2,513
EFTA00035379,11238,1,28
EFTA00035380,99192,2,488
EFTA00035382,30905,1,122
EFTA00035383,119307,2,589
EFTA00035385,19363,1,53
EFTA00035386,11916,1,34
EFTA00035387,83121,2,391
EFTA00035389,75879,2,375
EFTA00035391,24422,1,86
EFTA00035392,29451,1,170
EFTA00035393,17466,1,68
EFTA00035394,1030693,13,5234
EFTA00035407,20588,1,64
EFTA00035408,23210,1,79
EFTA00035409,23141,1,53
EFTA00035410,20499,1,49
EFTA00035411,18580,1,46
EFTA00035412,30876,1,80
EFTA00035413,12526,1,19
EFTA00035414,47471,1,188
EFTA00035415,42237,1,218
EFTA00035416,37933,1,194
EFTA00035417,28501,1,172
EFTA00035418,40585,1,209
EFTA00035419,15460,1,28
EFTA00035420,53757,1,277
EFTA00035421,61433,1,212
EFTA00035422,26947,1,53
EFTA00035423,22118,1,56
EFTA00035424,13568,1,38
EFTA00035425,80680,2,292
EFTA00035427,25993,1,93
EFTA00035428,17731,1,42
EFTA00035429,43450,1,133
EFTA00035430,202015,1,391
EFTA00035431,51446,1,255
EFTA00035432,41620,1,221
EFTA00035433,15359,1,23
EFTA00035434,23757,1,82
EFTA00035435,28687,1,118
EFTA00035436,22526,1,98
EFTA00035437,175015,4,651
EFTA00035441,14405,1,45
EFTA00035442,56598,2,221
EFTA00035444,11053,1,29
EFTA00035445,117998,3,542
EFTA00035448,22307,1,63
EFTA00035449,41019,1,153
EFTA00035450,33103,1,129
EFTA00035451,52507,1,320
EFTA00035452,45138,1,298
EFTA00035453,28112,1,62
EFTA00035454,20464,1,55
EFTA00035455,20004,1,49
EFTA00035456,24530,1,66
EFTA00035457,7456,1,7
EFTA00035458,24734,1,90
EFTA00035459,48718,1,274
EFTA00035460,15971,1,24
EFTA00035461,166466,4,641
EFTA00035465,26416,1,98
EFTA00035466,17669,1,38
EFTA00035467,206725,1,291
EFTA00035468,18157,1,48
EFTA00035469,17131,1,55
EFTA00035470,123648,2,550
EFTA00035472,18193,1,45
EFTA00035473,28691,1,86
EFTA00035474,6580,1,8
EFTA00035475,18385,1,38
EFTA00035476,5843,1,2
EFTA00035477,21090,1,48
EFTA00035478,18181,1,56
EFTA00035479,9737,1,30
EFTA00035480,14956,1,50
EFTA00035481,15781,1,23
EFTA00035482,33312,1,152
EFTA00035483,18159,1,40
EFTA00035484,13912,1,29
EFTA00035485,17640,1,24
EFTA00035486,17588,1,39
EFTA00035487,10001,1,20
EFTA00035488,14036,1,23
EFTA00035489,13237,1,25
EFTA00035490,5463,1,1
EFTA00035491,15011,1,29
EFTA00035492,6301,1,6
EFTA00035493,123681,4,357
EFTA00035497,114929,3,343
EFTA00035500,28154,1,107
EFTA00035501,35390,1,173
EFTA00035502,100054,2,424
EFTA00035504,197290,3,871
EFTA00035507,10737,1,23
EFTA00035508,124058,4,351
EFTA00035512,12721,1,25
EFTA00035513,129101,4,385
EFTA00035517,20572,1,90
EFTA00035518,15668,1,27
EFTA00035519,41791,1,160
EFTA00035520,58781,2,237
EFTA00035522,62752,2,270
EFTA00035524,40015,1,203
EFTA00035525,16303,1,54
EFTA00035526,42459,1,186
EFTA00035527,35134,1,166
EFTA00035528,34798,1,131
EFTA00035529,11788,1,24
EFTA00035530,21088,1,68
EFTA00035531,14336,1,42
EFTA00035532,13333,1,31
EFTA00035533,35284,1,154
EFTA00035534,54450,2,238
EFTA00035536,14983,1,43
EFTA00035537,8438,1,23
EFTA00035538,37446,1,142
EFTA00035539,14579,1,44
EFTA00035540,45528,1,208
EFTA00035541,38449,1,188
EFTA00035542,40021,1,275
EFTA00035543,59049,1,482
EFTA00035544,59817,1,434
EFTA00035545,60911,2,268
EFTA00035547,90034,2,365
EFTA00035549,87748,2,354
EFTA00035551,29223,1,96
EFTA00035552,34082,1,193
EFTA00035553,21751,1,20
EFTA00035554,137184,5,414
EFTA00035559,17671,1,19
EFTA00035560,128838,4,380
EFTA00035564,22928,1,46
EFTA00035565,9203,1,17
EFTA00035566,138959,4,427
EFTA00035570,201833,3,895
EFTA00035573,17691,1,34
EFTA00035574,470199,2,856
EFTA00035576,452686,5,806
EFTA00035581,203860,3,893
EFTA00035584,23082,1,45
EFTA00035585,105999,2,517
EFTA00035587,100527,2,482
EFTA00035589,136359,3,689
EFTA00035592,152614,3,771
EFTA00035595,27036,1,134
EFTA00035596,23967,1,110
EFTA00035597,42449,1,185
EFTA00035598,40263,1,213
EFTA00035599,56218,2,267
EFTA00035601,26409,1,95
EFTA00035602,18259,1,73
EFTA00035603,22324,1,62
EFTA00035604,10155,1,21
EFTA00035605,226251,2,505
EFTA00035607,19496,1,52
EFTA00035608,11491,1,35
EFTA00035609,132309,4,384
EFTA00035613,266048,2,554
EFTA00035615,185603,3,807
EFTA00035618,52847,2,239
EFTA00035620,133819,4,389
EFTA00035624,7967,1,18
EFTA00035625,116601,1,144
EFTA00035626,93686,2,467
EFTA00035628,26291,1,75
EFTA00035629,48866,1,276
EFTA00035630,18648,1,50
EFTA00035631,9419,1,27
EFTA00035632,50685,1,265
EFTA00035633,43752,1,245
EFTA00035634,18994,1,69
EFTA00035635,98922,2,489
EFTA00035637,59320,2,261
EFTA00035639,36276,1,195
EFTA00035640,153884,3,780
EFTA00035643,58533,2,261
EFTA00035645,47436,2,233
EFTA00035647,19551,1,51
EFTA00035648,60512,2,206
EFTA00035650,13834,1,36
EFTA00035651,26345,1,86
EFTA00035652,18797,1,60
EFTA00035653,22096,1,84
EFTA00035654,16357,1,65
EFTA00035655,28594,1,87
EFTA00035656,55615,1,284
EFTA00035657,45135,1,248
EFTA00035658,54182,1,187
EFTA00035659,30745,1,116
EFTA00035660,26575,1,101
EFTA00035661,19257,1,81
EFTA00035662,17847,1,58
EFTA00035663,78351,2,340
EFTA00035665,186217,3,802
EFTA00035668,47295,1,250
EFTA00035669,22587,1,65
EFTA00035670,19878,2,30
EFTA00035672,24466,2,40
EFTA00035674,9208,1,14
EFTA00035675,132402,4,369
EFTA00035679,13937,1,27
EFTA00035680,136226,4,410
EFTA00035684,128617,4,372
EFTA00035688,185782,3,806
EFTA00035691,21262,2,29
EFTA00035693,26563,1,86
EFTA00035694,70589,1,40
EFTA00035695,206173,3,928
EFTA00035698,17477,1,61
EFTA00035699,20138,2,32
EFTA00035701,18815,1,51
EFTA00035702,8518,1,11
EFTA00035703,54532,1,60
EFTA00035704,26228,1,51
EFTA00035705,13022,1,24
EFTA00035706,179543,3,774
EFTA00035709,8951,1,13
EFTA00035710,680361,4,792
EFTA00035714,77594,1,153
EFTA00035715,83916,1,16
EFTA00035717,26237,1,57
EFTA00035718,21759,1,39
EFTA00035719,39647,1,76
EFTA00035720,36541,1,69
EFTA00035721,36709,1,69
EFTA00035722,37650,1,73
EFTA00035723,34412,1,62
EFTA00035724,37270,1,71
EFTA00035725,39967,1,73
EFTA00035726,38043,1,66
EFTA00035727,36954,1,77
EFTA00035728,37805,1,69
EFTA00035729,41054,1,78
EFTA00035730,36445,1,72
EFTA00035731,37932,1,70
EFTA00035732,33879,1,57
EFTA00035733,42686,1,88
EFTA00035734,35301,1,64
EFTA00035735,35246,1,63
EFTA00035736,43443,1,91
EFTA00035737,51940,1,119
EFTA00035738,34758,1,65
EFTA00035739,35002,1,64
EFTA00035740,35484,1,65
EFTA00035741,33539,1,59
EFTA00035742,32825,1,57
EFTA00035743,33914,1,61
EFTA00035744,33518,1,59
EFTA00035745,35659,1,66
EFTA00035746,37379,1,74
EFTA00035747,37878,1,70
EFTA00035748,44775,1,96
EFTA00035749,34224,1,56
EFTA00035750,56606,1,88
EFTA00035751,37609,1,63
EFTA00035752,44662,1,63
EFTA00035753,44392,1,65
EFTA00035754,37135,1,66
EFTA00035755,34762,1,62
EFTA00035756,37651,1,68
EFTA00035757,31399,1,51
EFTA00035758,34482,1,61
EFTA00035759,121477,3,491
EFTA00035762,75554,2,267
EFTA00035764,152392,2,351
EFTA00035766,84449,1,193
EFTA00035767,87111,1,191
EFTA00035768,100698,1,53
EFTA00035769,93690,1,76
EFTA00035770,81430,1,161
EFTA00035771,18701,1,31
EFTA00035772,91343,1,191
EFTA00035773,100147,1,189
EFTA00035774,83906,1,194
EFTA00035775,90169,1,192
EFTA00035776,420484,5,1900
EFTA00035781,740210,10,3382
EFTA00035791,119079,2,697
EFTA00035793,367869,5,1660
EFTA00035798,66893,1,343
EFTA00035799,64109,1,359
EFTA00035800,70334,1,358
EFTA00035801,55208,1,245
EFTA00035802,64083,1,311
EFTA00035803,36714,1,144
EFTA00035804,62237,1,297
EFTA00035805,51755,1,209
EFTA00035806,73035,1,381
EFTA00035807,70393,1,437
EFTA00035808,82632,2,433
EFTA00035810,39159,1,175
EFTA00035811,41889,1,194
EFTA00035812,54774,1,243
EFTA00035813,88093,2,395
EFTA00035815,551918,9,3066
EFTA00035824,197247,3,1045
EFTA00035827,33549,1,163
EFTA00035828,56011,1,8
EFTA00035829,936216,18,2935
EFTA00035847,308798,1,1
EFTA00035848,1267379,24,5765
EFTA00035872,376692,9,1605
EFTA00035881,1579873,26,8186
EFTA00035907,558564,6,2559
EFTA00035913,196104,2,315
EFTA00035915,74296,2,316
EFTA00035917,65762,1,233
EFTA00035918,39619,1,231
EFTA00035919,553757,6,2588
EFTA00035925,610499,6,2433
EFTA00035931,330168,4,1589
EFTA00035935,1422497,11,2501
EFTA00035946,856206,8,1359
EFTA00035954,1406853,15,2266
EFTA00035970,1733640,15,3022
EFTA00035986,2340958,20,4343
EFTA00036006,429274,5,1967
EFTA00036011,208290,3,846
EFTA00036014,71727,1,353
EFTA00036015,70428,1,346
EFTA00036016,72756,1,346
EFTA00036017,48363,1,229
EFTA00036018,248262,6,1478
EFTA00036024,18408,1,54
EFTA00036025,9204,1,10
EFTA00036026,237041,4,1016
EFTA00036030,141358,3,838
EFTA00036033,18254,1,39
EFTA00036034,43142,1,168
EFTA00036035,12955,1,29
EFTA00036036,16108,1,43
EFTA00036037,1933424,12,4258
EFTA00036049,19859,1,46
EFTA00036050,235053,4,1001
EFTA00036054,20213,1,54
EFTA00036055,119544,4,336
EFTA00036059,28526,1,128
EFTA00036060,11978,1,25
EFTA00036061,7811,1,8
EFTA00036062,50694,1,266
EFTA00036063,13939,1,27
EFTA00036064,6324,1,8
EFTA00036065,7491,1,11
EFTA00036066,20718,1,69
EFTA00036067,137457,2,54
EFTA00036069,178971,2,54
EFTA00036071,155617,2,56
EFTA00036073,184875,2,54
EFTA00036075,163269,2,53
EFTA00036077,183847,2,53
EFTA00036079,17717,1,58
EFTA00036080,33401,1,192
EFTA00036081,32244,1,176
EFTA00036082,2771649,15,3917
EFTA00036097,19793,1,54
EFTA00036098,27358,1,113
EFTA00036099,87221,2,376
EFTA00036101,214969,4,918
EFTA00036105,29998,1,119
EFTA00036106,18105,1,57
EFTA00036107,24211,1,81
EFTA00036108,39135,1,123
EFTA00036109,45209,1,163
EFTA00036110,80854,2,473
EFTA00036112,53831,1,190
EFTA00036113,14483,1,26
EFTA00036114,66563,2,240
EFTA00036116,8522,1,20
EFTA00036117,34112,1,144
EFTA00036118,74705,1,49
EFTA00036119,25949,1,118
EFTA00036120,52162,1,260
EFTA00036121,39158,1,227
EFTA00036122,61247,2,225
EFTA00036124,251709,2,178
EFTA00036126,258803,3,484
EFTA00036129,19081,1,60
EFTA00036130,18635,1,57
EFTA00036131,347616,4,642
EFTA00036135,20151,1,97
EFTA00036136,81874,1,407
EFTA00036137,65887,2,304
EFTA00036139,33879,1,160
EFTA00036140,37181,1,187
EFTA00036141,28865,1,150
EFTA00036142,533477,6,1431
EFTA00036148,19916,1,73
EFTA00036149,111947,2,628
EFTA00036151,24164,1,74
EFTA00036152,27214,1,105
EFTA00036153,17622,1,27
EFTA00036154,98071,2,547
EFTA00036156,288050,7,1700
EFTA00036163,39460,1,199
EFTA00036164,97618,2,585
EFTA00036166,26630,1,96
EFTA00036167,20645,1,89
EFTA00036168,50450,1,296
EFTA00036169,32273,1,147
EFTA00036170,44778,1,201
EFTA00036171,29025,1,122
EFTA00036172,59283,2,184
EFTA00036174,17105,1,60
EFTA00036175,6507854,101,28805
EFTA00036276,903678,14,4676
EFTA00036290,119744,1,257
EFTA00036291,1223235,1,1
EFTA00036292,1131277,0,0
EFTA00036293,125409,4,496
EFTA00036297,43264,1,190
EFTA00036298,949967,6,2085
EFTA00036304,26006,1,86
EFTA00036305,16859,1,38
EFTA00036306,20874,1,90
EFTA00036307,22168,1,56
EFTA00036308,6699,1,8
EFTA00036309,10898,1,21
EFTA00036310,10369,1,33
EFTA00036311,12613,1,22
EFTA00036312,68727,1,115
EFTA00036313,47906,1,50
EFTA00036314,12065,1,25
EFTA00036315,28583,1,49
EFTA00036316,21979,1,40
EFTA00036317,11761,1,28
EFTA00036318,36085,1,110
EFTA00036319,29543,1,94
EFTA00036320,30033,1,76
EFTA00036321,29236,1,85
EFTA00036322,39414,1,174
EFTA00036323,357686,2,4
EFTA00036325,19713,1,45
EFTA00036326,11229,1,24
EFTA00036327,101660,1,31
EFTA00036328,17479,1,37
EFTA00036329,66976,1,198
EFTA00036330,47651,2,116
EFTA00036332,53359,2,175
EFTA00036334,66347,2,117
EFTA00036336,23475,1,56
EFTA00036337,48537,1,156
EFTA00036338,126743,5,2023
EFTA00036343,157850,6,2622
EFTA00036349,279664,10,4168
EFTA00036359,25499,1,64
EFTA00036360,27637,1,92
EFTA00036361,21427,1,82
EFTA00036362,29164,1,120
EFTA00036363,12794,1,24
EFTA00036364,44866,1,236
EFTA00036365,35727,1,215
EFTA00036366,44099,1,219
EFTA00036367,40586,1,124
EFTA00036368,23939,2,41
EFTA00036370,10009,1,18
EFTA00036371,15730,1,43
EFTA00036372,10278,1,31
EFTA00036373,23464,1,52
EFTA00036374,11613,1,28
EFTA00036375,30605,1,161
EFTA00036376,54314,1,332
EFTA00036377,21669,1,103
EFTA00036378,24555,1,78
EFTA00036379,17259,1,58
EFTA00036380,240989,1,814
EFTA00036381,32122,2,84
EFTA00036383,17906,1,65
EFTA00036384,27841,1,141
EFTA00036385,60423,1,333
EFTA00036386,69707,2,366
EFTA00036388,27418,1,91
EFTA00036389,17705,1,65
EFTA00036390,45310,1,134
EFTA00036391,27746,1,118
EFTA00036392,27596,1,69
EFTA00036393,33901,1,123
EFTA00036394,57396,1,262
EFTA00036395,20981,1,276
EFTA00036396,18157,1,242
EFTA00036397,23307,1,346
EFTA00036398,12704,1,23
EFTA00036399,21290,1,47
EFTA00036400,54569,1,236
EFTA00036401,128615,2,285
EFTA00036403,75820,2,384
EFTA00036405,54425,1,259
EFTA00036406,24757,1,82
EFTA00036407,16991,1,62
EFTA00036408,38612,1,179
EFTA00036409,16529,1,42
EFTA00036410,37831,1,143
EFTA00036411,80338,2,429
EFTA00036413,23389,1,64
EFTA00036414,32981,1,144
EFTA00036415,43223,1,144
EFTA00036416,33545,1,111
EFTA00036417,55057,1,216
EFTA00036418,55140,1,218
EFTA00036419,56227,1,219
EFTA00036420,32925,1,147
EFTA00036421,118428,5,583
EFTA00036426,23940,1,99
EFTA00036427,20422,2,28
EFTA00036429,127686,3,556
EFTA00036432,34546,1,149
EFTA00036433,20454,1,67
EFTA00036434,67698,2,125
EFTA00036436,12145,1,26
EFTA00036437,47355,2,196
EFTA00036439,37227,1,170
EFTA00036440,24900,1,98
EFTA00036441,72251,2,232
EFTA00036443,21621,2,36
EFTA00036445,30462,1,107
EFTA00036446,20467,1,87
EFTA00036447,1163819,13,824
EFTA00036461,1636220,53,2656
EFTA00036515,24359,2,42
EFTA00036517,20532,2,32
EFTA00036519,22576,2,44
EFTA00036521,21166,2,39
EFTA00036523,21736,2,38
EFTA00036525,14996,1,37
EFTA00036526,53400,2,177
EFTA00036528,457651,3,874
EFTA00036531,19928,1,51
EFTA00036532,16479,1,38
EFTA00036533,38960,1,165
EFTA00036534,103543,2,597
EFTA00036536,66755,2,303
EFTA00036538,17954,1,39
EFTA00036539,16028,1,26
EFTA00036540,38406,1,41
EFTA00036541,144462,2,747
EFTA00036543,158361,3,762
EFTA00036546,100481,2,625
EFTA00036548,896626,10,2730
EFTA00036558,24446,1,77
EFTA00036559,131143,2,785
EFTA00036561,50107,2,162
EFTA00036563,84680,2,455
EFTA00036565,75422,1,444
EFTA00036566,29730,1,145
EFTA00036567,21274,1,64
EFTA00036568,15658,1,35
EFTA00036569,73740,1,417
EFTA00036570,63437,2,310
EFTA00036572,193101,1,369
EFTA00036573,199496,1,372
EFTA00036574,98510,2,502
EFTA00036576,91358,2,490
EFTA00036578,26664,1,66
EFTA00036579,26123,1,72
EFTA00036580,25159,1,126
EFTA00036581,58168,1,313
EFTA00036582,69877,2,376
EFTA00036584,56030,1,290
EFTA00036585,73047,2,405
EFTA00036587,64114,2,329
EFTA00036589,87233,2,434
EFTA00036591,87877,2,392
EFTA00036593,77668,2,358
EFTA00036595,32817,1,133
EFTA00036596,19186,1,53
EFTA00036597,21310,1,106
EFTA00036598,57840,1,329
EFTA00036599,23770,1,64
EFTA00036600,12845,1,25
EFTA00036601,20809,1,51
EFTA00036602,33205,1,103
EFTA00036603,26981,1,82
EFTA00036604,21038,1,107
EFTA00036605,110804,2,654
EFTA00036607,17318,1,27
EFTA00036608,75053,2,396
EFTA00036610,72120,2,372
EFTA00036612,34915,1,165
EFTA00036613,15694,1,40
EFTA00036614,21623,1,68
EFTA00036615,28119,1,73
EFTA00036616,21171,1,42
EFTA00036617,76860,2,372
EFTA00036619,49430,1,186
EFTA00036620,19837,1,58
EFTA00036621,50814,1,257
EFTA00036622,178346,3,882
EFTA00036625,27139,1,103
EFTA00036626,147035,2,764
EFTA00036628,33114,1,116
EFTA00036629,23208,1,67
EFTA00036630,94317,2,505
EFTA00036632,29907,1,113
EFTA00036633,51139,1,197
EFTA00036634,28070,1,69
EFTA00036635,85753,1,271
EFTA00036636,16637,1,32
EFTA00036637,27528,1,95
EFTA00036638,23060,1,68
EFTA00036639,17813,1,49
EFTA00036640,22881,1,71
EFTA00036641,96140,2,408
EFTA00036643,43210,1,160
EFTA00036644,83167,2,403
EFTA00036646,446527,1,53
EFTA00036647,14237,1,27
EFTA00036648,31411,1,115
EFTA00036649,15579,1,27
EFTA00036650,16591,1,30
EFTA00036651,14207,1,26
EFTA00036652,21929,1,50
EFTA00036653,19776,1,114
EFTA00036654,8405,1,17
EFTA00036655,23606,1,88
EFTA00036656,17064,1,39
EFTA00036657,23306,1,45
EFTA00036658,16339,1,32
EFTA00036659,16023,1,23
EFTA00036660,13307,1,25
EFTA00036661,14769,1,24
EFTA00036662,10952,1,16
EFTA00036663,23410,1,45
EFTA00036664,85126,2,404
EFTA00036666,34860,1,180
EFTA00036667,58847,1,152
EFTA00036668,29394,1,162
EFTA00036669,15054,1,27
EFTA00036670,11924,1,18
EFTA00036671,13059,1,24
EFTA00036672,26453,1,73
EFTA00036673,75921,1,381
EFTA00036674,12945,1,18
EFTA00036675,36562,1,149
EFTA00036676,13896,1,25
EFTA00036677,246904,2,454
EFTA00036679,28134,1,108
EFTA00036680,23031,1,80
EFTA00036681,21678,1,42
EFTA00036682,24122,1,76
EFTA00036683,19905,1,51
EFTA00036684,51341,1,177
EFTA00036685,39372,1,134
EFTA00036686,33226,1,113
